Carrera,Carrito,Equipo,Fecha_y_ hora_Prestamo,Fecha_y_ hora_Devolucion,Modulo,Tipo_Dispositivo,Duracion_Horas_Minutos,Duracion_Minutos
ACTUARIA,C01,L17,2024-10-16 08:10:00,2024-10-16 10:40:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L16,2024-10-16 08:04:00,2024-10-16 10:34:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L14,2024-10-16 08:02:00,2024-10-16 10:32:00,Módulo 1 Explanada M@C,Laptop,2:30,150
SOCIOLOGIA,C05,C01,2024-10-16 08:02:00,2024-10-16 10:32:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C01,L13,2024-10-16 08:00:00,2024-10-16 10:30:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ECONOMIA,C01,L12,2024-10-16 08:00:00,2024-10-16 10:30:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C01,L11,2024-10-16 07:59:00,2024-10-16 10:29:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L10,2024-10-16 07:58:00,2024-10-16 10:28:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C01,L09,2024-10-16 07:59:00,2024-10-16 10:29:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L07,2024-10-16 07:58:00,2024-10-16 10:28:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L06,2024-10-16 07:57:00,2024-10-16 10:27:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L05,2024-10-16 07:55:00,2024-10-16 10:25:00,Módulo 1 Explanada M@C,Laptop,2:30,150
RELACIONES INTERNACIONALES,C01,C01,2024-10-16 07:54:00,2024-10-16 10:24:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L04,2024-10-16 07:54:00,2024-10-16 10:24:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L03,2024-10-16 07:53:00,2024-10-16 10:23:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L02,2024-10-16 07:51:00,2024-10-16 10:21:00,Módulo 1 Explanada M@C,Laptop,2:30,150
DISEÃ‘O GRAFICO,C04,L01,2024-10-16 07:50:00,2024-10-16 10:20:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L01,2024-10-16 07:50:00,2024-10-16 10:20:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C05,C11,2024-10-15 17:34:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Chromebook,1:11,71
ARQUITECTURA,C04,L08,2024-10-15 17:33:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Laptop,1:12,72
MATEMATICAS APLICADAS Y COMPUTACION,C01,L11,2024-10-15 17:34:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Laptop,1:11,71
ARQUITECTURA,C04,L07,2024-10-15 17:31:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Laptop,1:14,74
MATEMATICAS APLICADAS Y COMPUTACION,C01,L10,2024-10-15 17:24:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Laptop,1:21,81
DISEÃ‘O GRAFICO,C04,L05,2024-10-15 17:22:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Laptop,1:23,83
ARQUITECTURA,C04,L04,2024-10-15 17:23:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Laptop,1:22,82
DISEÃ‘O GRAFICO,C04,L03,2024-10-15 17:21:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Laptop,1:24,84
DISEÃ‘O GRAFICO,C04,L02,2024-10-15 17:19:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Laptop,1:26,86
MATEMATICAS APLICADAS Y COMPUTACION,C05,C09,2024-10-15 17:15:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Chromebook,1:30,90
ARQUITECTURA,C04,L01,2024-10-15 17:14:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Laptop,1:31,91
INGENIERIA CIVIL,C04,L30,2024-10-15 17:10:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Laptop,1:35,95
MATEMATICAS APLICADAS Y COMPUTACION,C01,L09,2024-10-15 17:09:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Laptop,1:36,96
INGENIERIA CIVIL,C05,C10,2024-10-15 17:08:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Chromebook,1:37,97
ARQUITECTURA,C04,L26,2024-10-15 17:09:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Laptop,1:36,96
INGENIERIA CIVIL,C04,L23,2024-10-15 17:07:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Laptop,1:38,98
ACTUARIA,C01,L08,2024-10-15 16:54:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Laptop,1:51,111
ACTUARIA,C05,C08,2024-10-15 16:53:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Chromebook,1:52,112
ACTUARIA,C01,L07,2024-10-15 16:53:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Laptop,1:52,112
RELACIONES INTERNACIONALES,C01,C14,2024-10-15 16:47:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Chromebook,1:58,118
INGENIERIA CIVIL,C05,C07,2024-10-15 16:44:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Chromebook,2:01,121
RELACIONES INTERNACIONALES (SUA),C01,C13,2024-10-15 16:45:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Chromebook,2:00,120
ECONOMIA,C01,C12,2024-10-15 16:28:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Chromebook,2:17,137
RELACIONES INTERNACIONALES,C05,C06,2024-10-15 16:22:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Chromebook,2:23,143
RELACIONES INTERNACIONALES,C05,C05,2024-10-15 16:19:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Chromebook,2:26,146
ARQUITECTURA,C01,C11,2024-10-15 16:21:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Chromebook,2:24,144
RELACIONES INTERNACIONALES,C05,C04,2024-10-15 16:16:00,2024-10-15 18:45:00,Módulo 1 Explanada M@C,Chromebook,2:29,149
ENSEÃ‘ANZA DE INGLES,C05,C03,2024-10-15 16:11:00,2024-10-15 18:41:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
COMUNICACION,C05,C02,2024-10-15 16:09:00,2024-10-15 18:39:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
RELACIONES INTERNACIONALES,C05,C01,2024-10-15 16:03:00,2024-10-15 18:33:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
RELACIONES INTERNACIONALES,C01,C10,2024-10-15 16:01:00,2024-10-15 18:31:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C01,L06,2024-10-15 16:01:00,2024-10-15 18:31:00,Módulo 1 Explanada M@C,Laptop,2:30,150
RELACIONES INTERNACIONALES,C05,C22,2024-10-15 15:59:00,2024-10-15 18:29:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C01,L05,2024-10-15 15:55:00,2024-10-15 18:25:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C05,C21,2024-10-15 15:53:00,2024-10-15 18:23:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
RELACIONES INTERNACIONALES,C01,C09,2024-10-15 15:51:00,2024-10-15 18:21:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
RELACIONES INTERNACIONALES,C01,C08,2024-10-15 15:51:00,2024-10-15 18:21:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
RELACIONES INTERNACIONALES,C01,C07,2024-10-15 15:51:00,2024-10-15 18:21:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
RELACIONES INTERNACIONALES,C05,C19,2024-10-15 15:50:00,2024-10-15 18:20:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L04,2024-10-15 15:27:00,2024-10-15 17:57:00,Módulo 1 Explanada M@C,Laptop,2:30,150
SOCIOLOGIA,C05,C18,2024-10-15 15:25:00,2024-10-15 17:55:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
INGENIERIA CIVIL,C04,L22,2024-10-15 15:22:00,2024-10-15 17:52:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L10,2024-10-15 15:21:00,2024-10-15 17:51:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L09,2024-10-15 15:20:00,2024-10-15 17:50:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L03,2024-10-15 15:19:00,2024-10-15 17:49:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,C06,2024-10-15 15:18:00,2024-10-15 17:48:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L03,2024-10-15 15:17:00,2024-10-15 17:47:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C05,C17,2024-10-15 15:17:00,2024-10-15 17:47:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C04,L18,2024-10-15 15:13:00,2024-10-15 17:43:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L02,2024-10-15 15:12:00,2024-10-15 17:42:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L17,2024-10-15 15:08:00,2024-10-15 17:38:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L01,2024-10-15 15:04:00,2024-10-15 17:34:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C01,C05,2024-10-15 15:04:00,2024-10-15 17:34:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
DISEÃ‘O GRAFICO,C04,L15,2024-10-15 15:03:00,2024-10-15 17:33:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L07,2024-10-15 15:02:00,2024-10-15 17:32:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L05,2024-10-15 15:00:00,2024-10-15 17:30:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C03,L02,2024-10-15 14:59:00,2024-10-15 17:29:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L04,2024-10-15 15:01:00,2024-10-15 17:31:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C02,L20,2024-10-15 15:06:00,2024-10-15 17:36:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L14,2024-10-15 14:57:00,2024-10-15 17:27:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L11,2024-10-15 14:57:00,2024-10-15 17:27:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L03,2024-10-15 14:57:00,2024-10-15 17:27:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C05,C16,2024-10-15 14:56:00,2024-10-15 17:26:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C05,C15,2024-10-15 14:55:00,2024-10-15 17:25:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
INGENIERIA CIVIL,C04,L02,2024-10-15 14:52:00,2024-10-15 17:22:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C01,C04,2024-10-15 14:47:00,2024-10-15 17:17:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L19,2024-10-15 14:46:00,2024-10-15 17:16:00,Módulo 1 Explanada M@C,Laptop,2:30,150
CIENCIAS POLITICAS Y ADMINISTRACION PUBLICA,C01,C03,2024-10-15 14:42:00,2024-10-15 17:12:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C05,C14,2024-10-15 14:34:00,2024-10-15 17:04:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C01,C02,2024-10-15 14:34:00,2024-10-15 17:04:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C05,C13,2024-10-15 14:30:00,2024-10-15 17:00:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C01,C01,2024-10-15 14:23:00,2024-10-15 16:53:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L17,2024-10-15 14:22:00,2024-10-15 16:52:00,Módulo 1 Explanada M@C,Laptop,2:30,150
CIENCIAS POLITICAS Y ADMINISTRACION PUBLICA,C05,C12,2024-10-15 14:24:00,2024-10-15 16:54:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L16,2024-10-15 14:22:00,2024-10-15 16:52:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L15,2024-10-15 14:20:00,2024-10-15 16:50:00,Módulo 1 Explanada M@C,Laptop,2:30,150
RELACIONES INTERNACIONALES,C05,C11,2024-10-15 14:22:00,2024-10-15 16:52:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
RELACIONES INTERNACIONALES,C02,C30,2024-10-15 14:18:00,2024-10-15 16:48:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
RELACIONES INTERNACIONALES,C02,C29,2024-10-15 14:13:00,2024-10-15 16:43:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
INGENIERIA CIVIL,C04,L01,2024-10-15 14:13:00,2024-10-15 16:43:00,Módulo 1 Explanada M@C,Laptop,2:30,150
RELACIONES INTERNACIONALES,C02,C28,2024-10-15 14:05:00,2024-10-15 16:35:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ECONOMIA,C02,L14,2024-10-15 14:04:00,2024-10-15 16:34:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L30,2024-10-15 13:58:00,2024-10-15 16:28:00,Módulo 1 Explanada M@C,Laptop,2:30,150
RELACIONES INTERNACIONALES,C05,C10,2024-10-15 13:59:00,2024-10-15 16:29:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
RELACIONES INTERNACIONALES,C05,C09,2024-10-15 13:56:00,2024-10-15 16:26:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
INGENIERIA CIVIL,C04,L29,2024-10-15 13:52:00,2024-10-15 16:22:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L28,2024-10-15 13:52:00,2024-10-15 16:22:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L27,2024-10-15 13:51:00,2024-10-15 16:21:00,Módulo 1 Explanada M@C,Laptop,2:30,150
CIENCIAS POLITICAS Y ADMINISTRACION PUBLICA,C05,C08,2024-10-15 13:48:00,2024-10-15 16:18:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L13,2024-10-15 13:47:00,2024-10-15 16:17:00,Módulo 1 Explanada M@C,Laptop,2:30,150
RELACIONES INTERNACIONALES,C02,C27,2024-10-15 13:41:00,2024-10-15 16:11:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C04,L26,2024-10-15 13:41:00,2024-10-15 16:11:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L24,2024-10-15 13:45:00,2024-10-15 16:15:00,Módulo 1 Explanada M@C,Laptop,2:30,150
DISEÃ‘O GRAFICO,C04,L23,2024-10-15 13:39:00,2024-10-15 16:09:00,Módulo 1 Explanada M@C,Laptop,2:30,150
DISEÃ‘O GRAFICO,C04,L22,2024-10-15 13:39:00,2024-10-15 16:09:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L21,2024-10-15 13:36:00,2024-10-15 16:06:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L12,2024-10-15 13:34:00,2024-10-15 16:04:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L11,2024-10-15 13:31:00,2024-10-15 16:01:00,Módulo 1 Explanada M@C,Laptop,2:30,150
DISEÃ‘O GRAFICO,C04,L20,2024-10-15 13:32:00,2024-10-15 16:02:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L19,2024-10-15 13:26:00,2024-10-15 15:56:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L10,2024-10-15 13:24:00,2024-10-15 15:54:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L09,2024-10-15 13:24:00,2024-10-15 15:54:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L18,2024-10-15 13:22:00,2024-10-15 15:52:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L17,2024-10-15 13:19:00,2024-10-15 15:49:00,Módulo 1 Explanada M@C,Laptop,2:30,150
DISEÃ‘O GRAFICO,C04,L16,2024-10-15 13:20:00,2024-10-15 15:50:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L15,2024-10-15 13:18:00,2024-10-15 15:48:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L14,2024-10-15 13:18:00,2024-10-15 15:48:00,Módulo 1 Explanada M@C,Laptop,2:30,150
DISEÃ‘O GRAFICO,C04,L13,2024-10-15 13:19:00,2024-10-15 15:49:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L08,2024-10-15 13:17:00,2024-10-15 15:47:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L07,2024-10-15 13:17:00,2024-10-15 15:47:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,C26,2024-10-15 13:17:00,2024-10-15 15:47:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C02,L06,2024-10-15 13:16:00,2024-10-15 15:46:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,C25,2024-10-15 13:16:00,2024-10-15 15:46:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L05,2024-10-15 13:16:00,2024-10-15 15:46:00,Módulo 1 Explanada M@C,Laptop,2:30,150
DISEÃ‘O GRAFICO,C04,L11,2024-10-15 13:16:00,2024-10-15 15:46:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C02,C24,2024-10-15 13:13:00,2024-10-15 15:43:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C05,C07,2024-10-15 13:08:00,2024-10-15 15:38:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
COMUNICACION,C04,L10,2024-10-15 13:05:00,2024-10-15 15:35:00,Módulo 1 Explanada M@C,Laptop,2:30,150
COMUNICACION,C02,C23,2024-10-15 13:03:00,2024-10-15 15:33:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L04,2024-10-15 13:02:00,2024-10-15 15:32:00,Módulo 1 Explanada M@C,Laptop,2:30,150
RELACIONES INTERNACIONALES,C02,C22,2024-10-15 13:01:00,2024-10-15 15:31:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C02,L03,2024-10-15 12:58:00,2024-10-15 15:28:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C02,L02,2024-10-15 12:58:00,2024-10-15 15:28:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L01,2024-10-15 12:58:00,2024-10-15 15:28:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L20,2024-10-15 12:57:00,2024-10-15 15:27:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C02,C21,2024-10-15 12:57:00,2024-10-15 15:27:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L19,2024-10-15 12:58:00,2024-10-15 15:28:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L09,2024-10-15 12:57:00,2024-10-15 15:27:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L18,2024-10-15 12:55:00,2024-10-15 15:25:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L08,2024-10-15 13:02:00,2024-10-15 15:32:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L07,2024-10-15 12:55:00,2024-10-15 15:25:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L05,2024-10-15 12:53:00,2024-10-15 15:23:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C02,C20,2024-10-15 12:48:00,2024-10-15 15:18:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L17,2024-10-15 12:48:00,2024-10-15 15:18:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C05,C06,2024-10-15 12:45:00,2024-10-15 15:15:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
SOCIOLOGIA,C02,C19,2024-10-15 12:44:00,2024-10-15 15:14:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C05,C05,2024-10-15 12:43:00,2024-10-15 15:13:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C02,C18,2024-10-15 12:41:00,2024-10-15 15:11:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C02,C17,2024-10-15 12:38:00,2024-10-15 15:08:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C04,L04,2024-10-15 12:42:00,2024-10-15 15:12:00,Módulo 1 Explanada M@C,Laptop,2:30,150
COMUNICACION,C04,L03,2024-10-15 12:36:00,2024-10-15 15:06:00,Módulo 1 Explanada M@C,Laptop,2:30,150
DISEÃ‘O GRAFICO,C04,L02,2024-10-15 12:36:00,2024-10-15 15:06:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ECONOMIA,C05,C04,2024-10-15 12:34:00,2024-10-15 15:04:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C01,L16,2024-10-15 12:34:00,2024-10-15 15:04:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L01,2024-10-15 12:32:00,2024-10-15 15:02:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C05,C03,2024-10-15 12:31:00,2024-10-15 15:01:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
INGENIERIA CIVIL,C05,C02,2024-10-15 12:30:00,2024-10-15 15:00:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C02,C16,2024-10-15 12:28:00,2024-10-15 14:58:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C02,C15,2024-10-15 12:28:00,2024-10-15 14:58:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,C14,2024-10-15 12:26:00,2024-10-15 14:56:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
RELACIONES INTERNACIONALES,C05,C01,2024-10-15 12:23:00,2024-10-15 14:53:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C05,C30,2024-10-15 12:26:00,2024-10-15 14:56:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
DISEÃ‘O GRAFICO,C05,C29,2024-10-15 12:21:00,2024-10-15 14:51:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L14,2024-10-15 12:18:00,2024-10-15 14:48:00,Módulo 1 Explanada M@C,Laptop,2:30,150
PEDAGOGIA,C05,C28,2024-10-15 12:14:00,2024-10-15 14:44:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L13,2024-10-15 12:13:00,2024-10-15 14:43:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L12,2024-10-15 12:11:00,2024-10-15 14:41:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L11,2024-10-15 12:09:00,2024-10-15 14:39:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L10,2024-10-15 12:09:00,2024-10-15 14:39:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C02,C13,2024-10-15 12:09:00,2024-10-15 14:39:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C02,C12,2024-10-15 12:08:00,2024-10-15 14:38:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C05,C27,2024-10-15 12:07:00,2024-10-15 14:37:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
RELACIONES INTERNACIONALES,C02,C11,2024-10-15 12:06:00,2024-10-15 14:36:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C02,C10,2024-10-15 12:06:00,2024-10-15 14:36:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C01,L09,2024-10-15 12:04:00,2024-10-15 14:34:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C02,C09,2024-10-15 12:00:00,2024-10-15 14:30:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L08,2024-10-15 11:59:00,2024-10-15 14:29:00,Módulo 1 Explanada M@C,Laptop,2:30,150
DISEÃ‘O GRAFICO,C02,C08,2024-10-15 11:57:00,2024-10-15 14:27:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ENSEÃ‘ANZA DE INGLES,C05,C26,2024-10-15 12:00:00,2024-10-15 14:30:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
INGENIERIA CIVIL,C02,C07,2024-10-15 11:45:00,2024-10-15 14:15:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
